frame,ii,jj,xtl,ytl,xbr,ybr
13525,2,0,47.190000000000055,188.51,105.05999999999995,279.97
13526,2,0,48.99000000000001,186.71,106.86000000000001,278.17
13527,2,0,50.799999999999955,184.91,108.65999999999997,276.37
13528,2,0,52.60000000000002,183.11,110.46000000000004,274.57
13529,2,0,52.940000000000055,183.49,110.80999999999995,274.95
13530,2,0,53.289999999999964,183.87,111.15999999999997,275.33
13531,2,0,53.639999999999986,184.26,111.50999999999999,275.72
13532,2,0,53.99000000000001,184.64,111.85000000000002,276.1
13533,2,0,54.33000000000004,185.02,112.20000000000005,276.48
13534,2,0,54.67999999999995,185.4,112.54999999999995,276.86
13535,2,0,55.02999999999997,185.79,112.89999999999998,277.24
13536,2,0,55.379999999999995,186.17,113.25,277.63
13537,2,0,55.72000000000003,186.55,113.59000000000003,278.01
13538,2,0,56.07000000000005,186.93,113.94000000000005,278.39
13539,2,0,56.41999999999996,187.31,114.28999999999996,278.77
13540,2,0,56.76999999999998,187.7,114.63999999999999,279.16
13541,2,0,57.110000000000014,188.08,114.98000000000002,279.54
13542,2,0,57.460000000000036,188.46,115.33000000000004,279.92
13543,2,0,57.809999999999945,188.84,115.67999999999995,280.3
13544,2,0,58.15999999999997,189.23,116.02999999999997,280.69
13545,2,0,58.5,189.61,116.37,281.07
13546,2,0,58.85000000000002,189.99,116.72000000000003,281.45
13547,2,0,59.200000000000045,190.37,117.07000000000005,281.83
13548,2,0,59.549999999999955,190.76,117.41999999999996,282.21
13549,2,0,59.89999999999998,191.14,117.75999999999999,282.6
13550,2,0,60.24000000000001,191.52,118.11000000000001,282.98
13551,2,0,60.59000000000003,191.9,118.46000000000004,283.36
13552,2,0,60.940000000000055,192.28,118.80999999999995,283.74
13553,2,0,61.289999999999964,192.67,119.14999999999998,284.13
13554,2,0,61.629999999999995,193.05,119.5,284.51
13555,2,0,61.98000000000002,193.43,119.85000000000002,284.89
13556,2,0,62.33000000000004,193.81,120.20000000000005,285.27
13557,2,0,62.67999999999995,194.2,120.53999999999996,285.66
13558,2,0,63.01999999999998,194.58,120.88999999999999,286.04
13559,2,0,63.370000000000005,194.96,121.24000000000001,286.42
13560,2,0,63.72000000000003,195.34,121.59000000000003,286.8
13561,2,0,64.07000000000005,195.73,121.94000000000005,287.18
13562,2,0,64.40999999999997,196.11,122.27999999999997,287.57
13563,2,0,64.75999999999999,196.49,122.63,287.95
13564,2,0,65.11000000000001,196.87,122.98000000000002,288.33
13565,2,0,65.46000000000004,197.25,123.33000000000004,288.71
13566,2,0,68.02999999999997,197.25,125.89999999999998,288.71
13567,2,0,69.30999999999995,197.25,125.89999999999998,279.71
13568,2,0,70.60000000000002,197.25,125.89999999999998,270.7
13569,2,0,70.60000000000002,197.25,125.72000000000003,269.02
13570,2,0,70.60000000000002,197.25,125.54999999999995,267.34
13571,2,0,70.60000000000002,197.25,125.38,265.65
13572,2,0,70.60000000000002,197.25,125.21000000000004,263.97
13573,2,0,70.60000000000002,197.25,125.02999999999997,262.29
13574,2,0,70.60000000000002,197.25,124.86000000000001,260.61
13575,2,0,70.60000000000002,197.25,124.69000000000005,258.93
13576,2,0,70.60000000000002,197.25,124.51999999999998,257.25
13577,2,0,70.60000000000002,197.25,124.34000000000003,255.56
13578,2,0,70.60000000000002,197.25,124.16999999999996,253.88
13579,2,0,70.60000000000002,197.25,124.0,252.2
13580,2,0,69.12,196.51,122.51999999999998,251.46
13581,2,0,67.63999999999999,195.77,121.03999999999996,250.72
13582,2,0,66.15999999999997,195.03,119.55999999999995,249.98
13583,2,0,64.66999999999996,194.29,118.07000000000005,249.24
13584,2,0,63.190000000000055,193.55,116.59000000000003,248.5
13585,2,0,61.710000000000036,192.81,115.11000000000001,247.76
13586,2,0,57.49000000000001,193.06,110.88999999999999,248.0
13587,2,0,53.27999999999997,193.31,106.67999999999995,248.25
13588,2,0,49.059999999999945,193.55,102.46000000000004,248.5
13589,2,0,46.08000000000004,184.62,106.89999999999998,258.2
13590,2,0,46.710000000000036,184.76,107.52999999999997,258.34
13591,2,0,47.34000000000003,184.9,108.15999999999997,258.48
13592,2,0,47.98000000000002,185.04,108.78999999999996,258.62
13593,2,0,48.610000000000014,185.19,109.42999999999995,258.76
13594,2,0,49.24000000000001,185.33,110.05999999999995,258.9
13595,2,0,49.870000000000005,185.47,110.69000000000005,259.04
13596,2,0,50.5,185.61,111.32000000000005,259.18
13597,2,0,51.129999999999995,185.75,111.95000000000005,259.32
13598,2,0,51.75999999999999,185.89,112.58000000000004,259.46
13599,2,0,52.39999999999998,186.03,113.21000000000004,259.6
13600,2,0,53.02999999999997,186.17,113.84000000000003,259.74
13601,2,0,53.65999999999997,186.31,114.48000000000002,259.88
13602,2,0,54.289999999999964,186.45,115.11000000000001,260.02
13603,2,0,54.91999999999996,186.59,115.74000000000001,260.16
13604,2,0,55.549999999999955,186.73,116.37,260.3
13605,2,0,56.17999999999995,186.87,117.0,260.44
13606,2,0,56.809999999999945,187.01,117.63,260.58
13607,2,0,57.450000000000045,187.15,118.25999999999999,260.72
13608,2,0,58.08000000000004,187.29,118.88999999999999,260.87
13609,2,0,58.710000000000036,187.43,119.52999999999997,261.01
13610,2,0,59.34000000000003,187.57,120.15999999999997,261.15
13611,2,0,59.97000000000003,187.71,120.78999999999996,261.29
13612,2,0,60.34000000000003,191.04,121.15999999999997,264.62
13613,2,0,60.710000000000036,194.38,121.52999999999997,267.95
13614,2,0,61.08000000000004,197.71,121.89999999999998,271.29
13615,2,0,61.450000000000045,201.04,122.26999999999998,274.62
13616,2,0,61.82000000000005,204.38,122.63999999999999,277.95
13617,2,0,62.450000000000045,211.2,123.25999999999999,284.78
13618,2,0,63.99000000000001,216.34,124.80999999999995,289.92
13619,2,0,65.52999999999997,221.49,126.35000000000002,295.06
13620,2,0,67.07000000000005,226.63,127.88999999999999,300.21
13621,2,0,73.25,226.63,134.07000000000005,300.21
13622,2,0,77.88,236.66,138.69000000000005,310.24
13623,2,0,82.50999999999999,246.69,143.32000000000005,320.27
13624,2,0,84.04999999999995,248.24,144.87,321.81
13625,2,0,80.16999999999996,255.72,143.33000000000004,318.71
13626,2,0,76.29999999999995,263.2,141.79999999999995,315.61
13627,2,0,74.24000000000001,265.51,139.74,317.93
13628,2,0,72.17999999999995,267.83,137.67999999999995,320.24
13629,2,0,70.12,270.14,135.63,322.56
13630,2,0,68.07000000000005,272.46,133.57000000000005,324.87
13631,2,0,66.00999999999999,274.77,131.51,327.19
13632,2,0,63.950000000000045,277.09,129.45000000000005,329.5
13633,2,0,60.860000000000014,277.09,126.37,329.5
13634,2,0,50.83000000000004,284.81,116.34000000000003,337.22
13635,2,0,40.799999999999955,292.52,106.30999999999995,344.93
13636,2,0,43.00999999999999,293.84,108.50999999999999,346.25
13637,2,0,45.210000000000036,295.17,110.72000000000003,347.58
13638,2,0,47.41999999999996,296.49,112.91999999999996,348.9
13639,2,0,49.620000000000005,297.81,115.13,350.22
13640,2,0,51.83000000000004,299.13,117.33000000000004,351.55
13641,2,0,54.02999999999997,300.46,119.52999999999997,352.87
13642,2,0,56.24000000000001,301.78,121.74000000000001,354.19
13643,2,0,68.58000000000004,306.41,134.09000000000003,358.82
13644,2,0,79.60000000000002,320.8,134.09000000000003,358.82
13645,2,0,77.79999999999995,331.57,132.28999999999996,369.59
13646,2,0,85.21000000000004,335.27,139.70000000000005,373.29
13647,2,0,85.21000000000004,344.06,139.70000000000005,382.08
13648,2,0,87.62,349.57,142.11,387.59
13649,2,0,90.03999999999996,355.08,144.51999999999998,393.1
13650,2,0,92.45000000000005,360.59,146.92999999999995,398.62
13651,2,0,94.60000000000002,370.07,149.09000000000003,408.09
13652,2,0,98.25999999999999,376.1,152.75,414.12
13653,2,0,101.91999999999996,382.13,156.40999999999997,416.0
13654,2,0,108.80999999999995,391.6,163.29999999999995,416.0
13655,2,0,108.80999999999995,392.03,155.54999999999995,416.0
13673,2,1,107.21000000000004,88.00999999999999,152.84000000000003,164.82000000000005
13674,2,1,66.04999999999995,201.17999999999995,111.69000000000005,277.99
13675,2,1,12.039999999999964,340.07000000000005,62.83000000000004,383.42999999999995
13676,1,2,365.03,69.38999999999999,416.0,125.60000000000002
13676,2,2,0.0,69.38999999999999,20.399999999999977,125.60000000000002
13677,1,2,290.44000000000005,190.27999999999997,379.20000000000005,246.48000000000002
13678,1,2,302.84000000000003,198.33999999999992,391.6,254.54999999999995
13665,4,2,4.410000000000082,144.21000000000004,71.92000000000007,186.01
13666,4,2,8.690000000000055,137.77999999999997,76.21000000000004,179.58000000000004
13667,4,2,9.769999999999982,131.89,94.95000000000005,177.99
13668,4,2,10.839999999999918,125.99000000000001,113.70000000000005,176.39999999999998
13669,4,2,12.980000000000018,118.49000000000001,115.83999999999992,168.89999999999998
13670,4,2,15.11999999999989,110.99000000000001,117.99000000000001,161.39999999999998
13671,4,2,16.190000000000055,115.80999999999995,119.05999999999995,166.22000000000003
13672,4,2,17.269999999999982,120.63999999999999,120.13000000000011,171.03999999999996
13673,4,2,18.339999999999918,125.46000000000004,121.20000000000005,175.86
13674,4,2,19.410000000000082,130.27999999999997,122.26999999999998,180.69000000000005
13675,4,2,10.839999999999918,140.46000000000004,113.70000000000005,190.87
13676,4,2,2.259999999999991,150.64,105.13000000000011,201.04999999999995
13677,4,2,0.0,148.23000000000002,98.70000000000005,198.6400000000001
13678,4,2,0.0,145.82000000000005,92.26999999999998,196.23000000000002
13679,4,2,0.0,143.40999999999997,85.83999999999992,193.81999999999994
13680,3,2,392.53999999999996,141.0,416.0,191.39999999999998
13680,4,2,0.0,141.0,79.41000000000008,191.39999999999998
13681,4,2,0.0,134.21000000000004,88.33999999999992,184.62
13682,4,2,0.0,127.41999999999996,97.26999999999998,177.83000000000004
13683,4,2,3.3299999999999272,120.63999999999999,106.20000000000005,171.03999999999996
13684,4,2,8.690000000000055,112.05999999999995,111.54999999999995,162.47000000000003
13685,4,2,14.049999999999955,103.49000000000001,116.91000000000008,153.89999999999998
13686,4,2,10.789999999999964,85.23000000000002,85.78999999999996,160.33000000000004
13687,4,2,0.0,80.40999999999997,73.46000000000004,155.5
13688,3,2,402.1400000000001,75.58000000000004,416.0,150.67999999999995
13688,4,2,0.0,75.58000000000004,61.1400000000001,150.67999999999995
13689,3,2,398.56999999999994,70.94000000000005,416.0,146.03999999999996
13689,4,2,0.0,70.94000000000005,57.569999999999936,146.03999999999996
13690,3,2,395.0,66.28999999999996,416.0,141.39
13690,4,2,0.0,66.28999999999996,54.0,141.39
13691,3,2,391.4200000000001,61.64999999999998,416.0,136.75
13691,4,2,0.0,61.64999999999998,50.42000000000007,136.75
13692,3,2,392.8499999999999,56.289999999999964,416.0,131.39
13692,4,2,0.0,56.289999999999964,51.84999999999991,131.39
13693,3,2,394.28,50.92999999999995,416.0,126.02999999999997
13693,4,2,0.0,50.92999999999995,53.27999999999997,126.02999999999997
13694,3,2,395.71000000000004,45.57000000000005,416.0,120.66999999999996
13694,4,2,0.0,45.57000000000005,54.710000000000036,120.66999999999996
13695,4,2,0.0,41.289999999999964,62.569999999999936,116.38
13696,4,2,0.0,37.0,70.43000000000006,112.10000000000002
13697,4,2,3.2899999999999636,32.710000000000036,78.28999999999996,107.80999999999995
13698,4,2,0.0,33.42999999999995,75.25,111.73000000000002
13699,4,2,0.0,34.139999999999986,72.21000000000004,115.65999999999997
13700,3,2,401.0899999999999,34.860000000000014,416.0,119.58000000000004
13700,4,2,0.0,34.860000000000014,69.18000000000006,119.58000000000004
13701,3,2,395.03,35.57000000000005,416.0,123.5
13701,4,2,0.0,35.57000000000005,66.1400000000001,123.5
13702,3,2,388.96000000000004,36.289999999999964,416.0,127.41999999999996
13702,4,2,0.0,36.289999999999964,63.1099999999999,127.41999999999996
13703,3,2,382.9000000000001,37.0,416.0,131.34000000000003
13703,4,2,0.0,37.0,60.069999999999936,131.34000000000003
13704,3,2,384.6099999999999,33.789999999999964,416.0,128.13
13704,4,2,0.0,33.789999999999964,61.77999999999997,128.13
13705,3,2,386.3299999999999,30.57000000000005,416.0,124.90999999999997
13705,4,2,0.0,30.57000000000005,63.5,124.90999999999997
13706,3,2,388.03999999999996,27.360000000000014,416.0,121.70000000000005
13706,4,2,0.0,27.360000000000014,65.21000000000004,121.70000000000005
13707,3,2,389.76,24.139999999999986,416.0,118.49000000000001
13707,4,2,0.0,24.139999999999986,66.93000000000006,118.49000000000001
13708,3,2,391.47,20.92999999999995,416.0,115.26999999999998
13708,4,2,0.0,20.92999999999995,68.6400000000001,115.26999999999998
13709,3,2,393.19000000000005,17.710000000000036,416.0,112.05999999999995
13709,4,2,0.0,17.710000000000036,70.3599999999999,112.05999999999995
13710,3,2,394.9000000000001,14.5,416.0,108.84000000000003
13710,4,2,0.0,14.5,72.06999999999994,108.84000000000003
13711,3,2,396.6199999999999,11.289999999999964,416.0,105.63
13711,4,2,0.0,11.289999999999964,73.78999999999996,105.63
13712,3,2,398.3299999999999,8.07000000000005,416.0,102.40999999999997
13712,4,2,0.0,8.07000000000005,75.5,102.40999999999997
13713,3,2,400.04999999999995,4.860000000000014,416.0,99.20000000000005
13713,4,2,0.0,4.860000000000014,77.22000000000003,99.20000000000005
13714,3,2,394.99,4.7000000000000455,416.0,99.03999999999996
13714,4,2,0.0,4.7000000000000455,72.16000000000008,99.03999999999996
13715,3,2,389.94000000000005,4.5499999999999545,416.0,98.88999999999999
13715,4,2,0.0,4.5499999999999545,67.1099999999999,98.88999999999999
13716,3,2,384.8900000000001,4.399999999999977,416.0,98.74000000000001
13716,4,2,0.0,4.399999999999977,62.059999999999945,98.74000000000001
13717,3,2,379.8399999999999,4.240000000000009,416.0,98.58000000000004
13717,4,2,0.0,4.240000000000009,57.00999999999999,98.58000000000004
13718,3,2,374.78999999999996,4.090000000000032,416.0,98.42999999999995
13718,4,2,0.0,4.090000000000032,51.960000000000036,98.42999999999995
13719,3,2,369.73,3.9400000000000546,416.0,98.27999999999997
13719,4,2,0.0,3.9400000000000546,46.90000000000009,98.27999999999997
13720,3,2,364.68000000000006,3.7799999999999727,416.0,98.12
13720,4,2,0.0,3.7799999999999727,41.84999999999991,98.12
13721,3,2,360.3900000000001,19.860000000000014,416.0,114.20000000000005
13721,4,2,0.0,19.860000000000014,37.559999999999945,114.20000000000005
13722,3,2,360.3900000000001,24.149999999999977,416.0,118.49000000000001
13722,4,2,0.0,24.149999999999977,37.559999999999945,118.49000000000001
13723,3,2,360.3900000000001,28.42999999999995,416.0,122.76999999999998
13723,4,2,0.0,28.42999999999995,37.559999999999945,122.76999999999998
13724,3,2,360.3900000000001,32.72000000000003,416.0,127.05999999999995
13724,4,2,0.0,32.72000000000003,37.559999999999945,127.05999999999995
13725,3,2,379.68000000000006,50.940000000000055,416.0,145.27999999999997
13725,4,2,0.0,50.940000000000055,56.84999999999991,145.27999999999997
13726,3,2,388.26,49.870000000000005,416.0,144.21000000000004
13726,4,2,0.0,49.870000000000005,65.43000000000006,144.21000000000004
13727,3,2,396.8299999999999,48.789999999999964,416.0,143.14
13727,4,2,0.0,48.789999999999964,74.0,143.14
13728,3,2,403.26,47.72000000000003,416.0,142.05999999999995
13728,4,2,0.0,47.72000000000003,80.43000000000006,142.05999999999995
13729,4,2,0.0,46.64999999999998,86.8599999999999,140.99
13730,4,2,0.0,50.940000000000055,91.15000000000009,145.27999999999997
13731,3,2,403.26,60.58000000000004,416.0,154.92999999999995
13731,4,2,0.0,60.58000000000004,80.43000000000006,154.92999999999995
13732,3,2,392.53999999999996,70.23000000000002,416.0,164.57000000000005
13732,4,2,0.0,70.23000000000002,69.71000000000004,164.57000000000005
13733,3,2,383.44000000000005,77.73000000000002,416.0,172.07000000000005
13733,4,2,0.0,77.73000000000002,60.59999999999991,172.07000000000005
13734,3,2,374.3299999999999,85.23000000000002,416.0,179.57000000000005
13734,4,2,0.0,85.23000000000002,51.5,179.57000000000005
13735,3,2,363.6099999999999,94.88,416.0,189.22000000000003
13735,4,2,0.0,94.88,40.77999999999997,189.22000000000003
13736,3,2,362.53999999999996,91.49000000000001,416.0,185.83000000000004
13736,4,2,0.0,91.49000000000001,39.710000000000036,185.83000000000004
13737,3,2,361.47,88.09000000000003,416.0,182.42999999999995
13737,4,2,0.0,88.09000000000003,38.6400000000001,182.42999999999995
13738,3,2,360.3900000000001,84.70000000000005,416.0,179.03999999999996
13738,4,2,0.0,84.70000000000005,37.559999999999945,179.03999999999996
13739,3,2,359.31999999999994,81.29999999999995,416.0,175.64999999999998
13739,4,2,0.0,81.29999999999995,36.49000000000001,175.64999999999998
13740,3,2,358.25,77.90999999999997,416.0,172.25
13740,4,2,0.0,77.90999999999997,35.42000000000007,172.25
13741,3,2,357.18000000000006,74.51999999999998,416.0,168.86
13741,4,2,0.0,74.51999999999998,34.34999999999991,168.86
13742,3,2,355.03999999999996,76.65999999999997,416.0,171.0
13742,4,2,0.0,76.65999999999997,32.210000000000036,171.0
13743,3,2,352.8900000000001,78.79999999999995,416.0,173.14999999999998
13743,4,2,0.0,78.79999999999995,30.059999999999945,173.14999999999998
13744,3,2,344.68000000000006,75.59000000000003,416.0,169.92999999999995
13744,4,2,0.0,75.59000000000003,21.84999999999991,169.92999999999995
13745,3,2,336.46000000000004,72.38,416.0,166.72000000000003
13745,4,2,0.0,72.38,13.63000000000011,166.72000000000003
13746,3,2,328.24,69.15999999999997,416.0,163.5
13747,3,2,321.28,70.76999999999998,414.45000000000005,165.11
13748,3,2,314.30999999999995,72.38,407.48,166.72000000000003
13749,3,2,321.28,68.09000000000003,414.45000000000005,169.39999999999998
13750,3,2,328.25,63.799999999999955,416.0,172.07000000000005
13751,3,2,334.31999999999994,58.440000000000055,416.0,166.72000000000003
13751,4,2,0.0,58.440000000000055,11.490000000000009,166.72000000000003
13752,3,2,340.3900000000001,53.08000000000004,416.0,161.36
13752,4,2,0.0,53.08000000000004,17.559999999999945,161.36
13753,3,2,346.46000000000004,47.72000000000003,416.0,156.0
13753,4,2,0.0,47.72000000000003,23.63000000000011,156.0
13754,3,2,358.29999999999995,40.200000000000045,416.0,151.71000000000004
13754,4,2,0.0,40.200000000000045,52.569999999999936,151.71000000000004
13755,3,2,360.98,29.480000000000018,416.0,140.99
13755,4,2,0.0,29.480000000000018,67.02999999999997,140.99
13756,3,2,363.6600000000001,18.769999999999982,416.0,130.27999999999997
13756,4,2,0.0,18.769999999999982,81.5,130.27999999999997
13757,3,2,363.6600000000001,24.549999999999955,416.0,130.27999999999997
13757,4,2,0.0,24.549999999999955,81.5,130.27999999999997
13758,3,2,363.6600000000001,30.340000000000032,416.0,130.27999999999997
13758,4,2,0.0,30.340000000000032,81.5,130.27999999999997
13759,3,2,363.6600000000001,36.129999999999995,416.0,130.27999999999997
13759,4,2,0.0,36.129999999999995,81.5,130.27999999999997
13760,3,2,363.6600000000001,41.90999999999997,416.0,130.27999999999997
13760,4,2,0.0,41.90999999999997,81.5,130.27999999999997
13761,3,2,363.6600000000001,47.700000000000045,416.0,130.27999999999997
13761,4,2,0.0,47.700000000000045,81.5,130.27999999999997
13762,3,2,363.8399999999999,44.309999999999945,416.0,126.88
13762,4,2,0.0,44.309999999999945,81.68000000000006,126.88
13763,3,2,364.02,40.90999999999997,416.0,123.49000000000001
13763,4,2,0.0,40.90999999999997,81.8599999999999,123.49000000000001
13764,3,2,364.20000000000005,37.51999999999998,416.0,120.10000000000002
13764,4,2,0.0,37.51999999999998,82.03999999999996,120.10000000000002
13765,3,2,364.3699999999999,34.129999999999995,416.0,116.70000000000005
13765,4,2,0.0,34.129999999999995,82.21000000000004,116.70000000000005
13766,3,2,364.54999999999995,30.730000000000018,416.0,113.30999999999995
13766,4,2,0.0,30.730000000000018,82.3900000000001,113.30999999999995
13767,3,2,364.73,27.340000000000032,416.0,109.90999999999997
13767,4,2,0.0,27.340000000000032,82.56999999999994,109.90999999999997
13768,3,2,363.6600000000001,19.840000000000032,416.0,102.40999999999997
13768,4,2,0.0,19.840000000000032,81.5,102.40999999999997
13769,3,2,347.04999999999995,8.580000000000041,416.0,91.15999999999997
13769,4,2,0.0,8.580000000000041,64.8900000000001,91.15999999999997
13770,3,2,330.44000000000005,0.0,416.0,79.90999999999997
13770,4,2,0.0,0.0,48.27999999999997,79.90999999999997
13771,3,2,322.4000000000001,0.0,416.0,76.15999999999997
13771,4,2,0.0,0.0,40.24000000000001,76.15999999999997
13772,3,1,314.3599999999999,405.83000000000004,416.0,416.0
13772,3,2,314.3599999999999,0.0,416.0,72.40999999999997
13772,4,2,0.0,0.0,32.200000000000045,72.40999999999997
13773,3,1,298.28999999999996,399.4,416.0,416.0
13773,3,2,298.28999999999996,0.0,416.0,65.97000000000003
13773,4,2,0.0,0.0,16.11999999999989,65.97000000000003
13774,3,1,288.6400000000001,401.0,416.0,416.0
13774,3,2,288.6400000000001,0.0,416.0,67.58000000000004
13775,3,1,278.99,402.61,412.8299999999999,416.0
13775,3,2,278.99,0.0,412.8299999999999,69.19000000000005
13776,3,1,262.3800000000001,402.61,396.22,416.0
13776,3,2,262.3800000000001,0.0,396.22,69.19000000000005
13777,3,1,245.76999999999998,402.61,379.6099999999999,416.0
13777,3,2,245.76999999999998,0.0,379.6099999999999,69.19000000000005
13778,3,1,243.6300000000001,396.72,377.47,416.0
13778,3,2,243.6300000000001,0.0,377.47,63.289999999999964
13779,3,1,241.48000000000002,390.82000000000005,375.31999999999994,416.0
13779,3,2,241.48000000000002,0.0,375.31999999999994,57.39999999999998
13780,3,1,237.19000000000005,388.67999999999995,368.3599999999999,416.0
13780,3,2,237.19000000000005,0.0,368.3599999999999,61.67999999999995
13781,3,1,232.8900000000001,386.53999999999996,361.3900000000001,416.0
13781,3,2,232.8900000000001,0.0,361.3900000000001,65.95000000000005
13782,3,1,228.5999999999999,384.39,354.43000000000006,416.0
13782,3,2,228.5999999999999,0.0,354.43000000000006,70.23000000000002
13783,3,1,224.29999999999995,382.25,347.46000000000004,416.0
13783,3,2,224.29999999999995,0.0,347.46000000000004,74.5
13784,3,1,222.80999999999995,388.39,345.97,416.0
13784,3,2,222.80999999999995,0.0,345.97,80.63999999999999
13785,3,1,221.31999999999994,394.53,344.48,416.0
13785,3,2,221.31999999999994,0.0,344.48,86.77999999999997
13786,3,1,219.82999999999993,400.66999999999996,343.0,416.0
13786,3,2,219.82999999999993,0.0,343.0,92.91999999999996
13787,3,1,218.3499999999999,406.80999999999995,341.51,416.0
13787,3,2,218.3499999999999,0.0,341.51,99.05999999999995
13788,3,2,217.97000000000003,0.0,341.1300000000001,105.38
13789,3,2,217.5999999999999,3.4600000000000364,340.76,111.71000000000004
13790,3,2,217.23000000000002,9.789999999999964,340.3900000000001,118.03999999999996
13791,3,2,216.8599999999999,16.110000000000014,340.02,124.36000000000001
13792,3,2,218.97000000000003,19.139999999999986,342.1300000000001,127.38999999999999
13793,3,2,221.07999999999993,22.16999999999996,344.25,130.41999999999996
13794,3,2,223.20000000000005,25.210000000000036,346.3599999999999,133.46000000000004
13795,3,2,225.30999999999995,28.24000000000001,348.47,136.49
13796,3,2,227.43000000000006,31.269999999999982,350.5899999999999,139.51999999999998
13797,3,2,221.3499999999999,27.00999999999999,344.51,135.26
13798,3,2,215.26999999999998,22.74000000000001,338.43000000000006,130.99
13799,3,2,204.5,25.17999999999995,327.6600000000001,133.42999999999995
13800,3,2,193.74,27.610000000000014,316.9000000000001,135.86
13801,3,2,182.97000000000003,30.049999999999955,306.1300000000001,138.29999999999995
13802,3,2,172.20000000000005,32.48000000000002,295.3599999999999,140.73000000000002
13803,3,2,180.44000000000005,45.139999999999986,267.8299999999999,162.27999999999997
13804,3,2,174.1099999999999,63.0,261.5,180.14
13805,3,2,167.78999999999996,80.86000000000001,255.18000000000006,198.0
13806,3,2,159.5999999999999,111.37,246.99,228.51
13807,3,2,157.80999999999995,136.38,245.21000000000004,253.51999999999998
13808,3,2,156.48000000000002,153.34000000000003,243.8699999999999,270.49
13809,3,2,155.1400000000001,170.30999999999995,242.52999999999997,287.46000000000004
13810,3,2,154.24,178.35000000000002,241.6300000000001,295.49
13811,3,2,153.3499999999999,189.07000000000005,240.74,306.21000000000004
13812,3,2,153.3499999999999,196.44000000000005,240.74,313.5799999999999
13813,3,2,153.3499999999999,203.79999999999995,240.74,320.95000000000005
13814,3,2,153.3499999999999,211.17000000000007,240.74,328.30999999999995
13815,3,2,153.3499999999999,218.53999999999996,240.74,335.68000000000006
13816,3,2,158.71000000000004,225.68000000000006,246.0999999999999,342.8299999999999
13817,3,2,155.1300000000001,241.76,242.52999999999997,358.9000000000001
13818,3,2,164.96000000000004,256.94000000000005,252.3499999999999,374.0799999999999
13819,3,2,175.68000000000006,261.4100000000001,263.06999999999994,378.54999999999995
13820,3,2,186.3900000000001,265.8699999999999,273.78,383.01
13821,3,2,191.07999999999993,265.4200000000001,278.47,382.56999999999994
13822,3,2,195.76999999999998,264.98,283.1600000000001,382.1199999999999
13823,3,2,200.46000000000004,264.53,287.8499999999999,381.6700000000001
13824,3,2,205.1500000000001,264.0899999999999,292.53999999999996,381.23
13825,3,2,199.78999999999996,262.30999999999995,307.74,361.5799999999999
13826,3,2,198.45000000000005,256.73,306.4000000000001,356.0
13827,3,2,197.1099999999999,251.1500000000001,305.05999999999995,350.4200000000001
13828,3,2,195.76999999999998,245.56999999999994,303.72,344.8399999999999
13829,3,2,194.43000000000006,239.99,302.3800000000001,339.25
13830,3,2,197.41000000000008,229.56999999999994,305.3499999999999,328.8299999999999
13831,3,2,200.3800000000001,219.1500000000001,308.3299999999999,318.4100000000001
13832,3,2,203.3599999999999,208.73000000000002,311.30999999999995,308.0
13833,3,2,197.1099999999999,193.54999999999995,305.05999999999995,292.80999999999995
13834,3,2,212.28999999999996,182.83000000000004,320.24,282.0999999999999
13835,3,2,201.56999999999994,167.64999999999998,309.52,266.9200000000001
13836,3,2,199.25,163.17999999999995,307.20000000000005,262.45000000000005
13837,3,2,196.93000000000006,158.72000000000003,304.8800000000001,257.99
13838,3,2,194.6099999999999,154.25,302.55999999999995,253.51999999999998
13839,3,2,192.28999999999996,149.78999999999996,300.23,249.04999999999995
13840,3,2,189.96000000000004,145.32000000000005,297.9100000000001,244.58999999999992
13841,3,2,188.4000000000001,138.85000000000002,296.3499999999999,238.1099999999999
13842,3,2,186.83999999999992,132.37,294.78999999999996,231.6400000000001
13843,3,2,185.27999999999997,125.89999999999998,293.23,225.16000000000008
13844,3,2,183.71000000000004,119.41999999999996,291.6600000000001,218.69000000000005
13845,3,2,183.26999999999998,111.38,291.22,210.6500000000001
13846,3,2,182.81999999999994,103.35000000000002,290.77,202.6099999999999
13847,3,2,180.6099999999999,97.99000000000001,295.68000000000006,199.96000000000004
13848,3,2,178.4000000000001,92.63,300.5899999999999,197.29999999999995
13849,3,2,185.32999999999993,92.85000000000002,309.0799999999999,195.51999999999998
13850,3,2,192.25,93.08000000000004,317.55999999999995,193.75
13851,3,2,199.18000000000006,93.29999999999995,326.04999999999995,191.98000000000002
13852,3,2,206.0999999999999,93.51999999999998,334.53,190.20000000000005
13853,3,2,218.5999999999999,101.55999999999995,347.03,189.75
13854,3,2,231.1099999999999,109.60000000000002,359.53999999999996,189.30999999999995
13855,3,2,233.78999999999996,118.52999999999997,362.22,198.24
13856,3,2,241.81999999999994,116.75,370.25,196.45000000000005
13857,3,2,242.26999999999998,121.65999999999997,370.70000000000005,201.3699999999999
13858,3,2,242.72000000000003,126.57000000000005,371.1500000000001,206.27999999999997
13859,3,2,243.16000000000008,131.48000000000002,371.5899999999999,211.19000000000005
13860,3,2,243.6099999999999,136.39,372.03999999999996,216.0999999999999
13861,3,2,236.81999999999994,141.75,365.25,221.46000000000004
13862,3,2,230.02999999999997,147.11,358.46000000000004,226.81999999999994
